mode,type,delta,had_type,file
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MSE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MSE,ExploitRemoteService,0.0,0,cc2_restore_bline
MSE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MSE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
MCE,PrivilegeEscalate,4.0,1,cc2_restore_bline
MCE,ExploitRemoteService,0.0,0,cc2_restore_bline
MCE,DiscoverNetworkServices,0.0,0,cc2_restore_bline
MCE,DiscoverRemoteSystems,0.0,0,cc2_restore_bline
